,description,link,pDate,title
851,상표별로는 에너지 주유소가 당 평균 2125.4원으로 가장 비쌌고 알뜰주유소 는 2080.9원으로 가장 저렴했다. 국내 경유 가격도 9주 만에 상승세를 멈췄다. 이번주 경유 평균 가격은 지난주보다 7.8원 내린 당 2150....,http://www.getnews.co.kr/news/articleView.html?idxno=590910,2022-07-09 09:34:00,국내 휘발유·경유 가격 9주만에 하락 당 42원↓· 27원↓
852,상표별로는 에너지 주유소가 당 평균 2125.4원으로 가장 비쌌고 알뜰주유소 는 2080.9원으로 가장 저렴했다. 휘발유와 마찬가지로 국내 경유 가격도 9주 만에 상승세를 멈췄다. 이번 주 경유 평균 가격은 전주보다...,https://n.news.naver.com/mnews/article/018/0005263195?sid=101,2022-07-09 09:20:00,국내 휘발유·경유값 9주만에 하락... 당 42원↓· 27원↓
853,상표별로는 휘발유 기준 알뜰주유소 의 평균가격이 2080.9원으로 가장 낮았고 에너지 주유소가 가장높은 2125.4원을 기록했다. 경유역시 알뜰주유소 의 평균가격이 2126.4원으로 가장 낮았고 칼텍스 주유소가 가장...,https://www.viva100.com/main/view.php?key=20220709010002032,2022-07-09 09:18:00,유류세 추가 인하에 휘발유 가격 9주만에 하락 당 2116.8원
854,상표별로는 에너지 주유소가 당 평균 2125.4원으로 가장 비쌌고 알뜰주유소 는 2080.9원으로 가장 저렴했다. 휘발유와 마찬가지로 국내 경유 가격도 9주 만에 상승세를 멈췄다. 이번 주 경유 평균 가격은...,https://n.news.naver.com/mnews/article/021/0002521316?sid=101,2022-07-09 09:16:00,유류세 추가 인하에 국제 유가 하락하며 휘발유값 떨어져
855,상표별로는 에너지 주유소가 당 평균 2125.4원으로 가장 비쌌고 알뜰주유소 는 2080.9원으로 가장 저렴했다. 휘발유와 마찬가지로 국내 경유 가격도 9주 만에 상승세를 멈췄다. 이번주 경유 평균 가격은...,https://n.news.naver.com/mnews/article/016/0002013505?sid=101,2022-07-09 08:43:00,유류세 추가 인하 효과 휘발유 42원·경유 27원 떨어져
856,상표별로는 에너지 주유소가 당 평균 2125.4원으로 가장 비쌌고 알뜰주유소 는 2080.9원으로 가장 저렴했다. 휘발유와 마찬가지로 국내 경유 가격도 9주 만에 상승세를 멈췄다. 이번주 경유 평균 가격은...,http://www.slist.kr/news/articleView.html?idxno=367529,2022-07-09 07:00:00,유류세 인하 확대 이후 당 휘발유 42원↓·경유 27원↓
857,알뜰주유소 와 자가상표는 각각 리터당 2080.9원 2109.4원으로 집계됐다. 경유 가격은 리터당 현대오일뱅크 2145.0원 에쓰오일 2152.4원 에너지 2157.3원 칼텍스 2160.2원 순이다. 알뜰주유소 와 자가상표는...,https://n.news.naver.com/mnews/article/417/0000830746?sid=102,2022-07-09 06:20:00,유류세 추가 인하 휘발유·경유 가격 9주 만에 하락 예상치엔 못 미쳐
858,상표별로는 휘발유 기준 알뜰주유소 의 평균가격이 2080.9원으로 가장 낮았고 에너지 주유소가 가장높은 2125.4원을 기록했다. 경유역시 알뜰주유소 의 평균가격이 2126.4원으로 가장 낮았고 칼텍스 주유소가...,http://www.newspim.com/news/view/20220708000924,2022-07-09 06:12:00,주유소 휘발유 가격 9주만에 하락 당 2116.8원
859,상표별로는 에너지 주유소가 당 평균 2천125.4원으로 가장 비쌌고 알뜰주유소 는 2천80.9원으로 가장 저렴했다. 휘발유와 마찬가지로 국내 경유 가격도 9주 만에 상승세를 멈췄다. 이번주 경유 평균 가격은...,https://n.news.naver.com/mnews/article/001/0013299310?sid=101,2022-07-09 06:02:00,유류세 추가 인하 일주일 당 휘발유 42원↓·경유 27원↓
860,서울 시내 알뜰주유소 앞에는 조금이라도 더 싸게 주유하려는 차량으로 북새통을 이룬다. 카풀족도 늘었다. 당근마켓과 중고나라에도 카풀 운전자와 탑승자를 구하는 글이 부쩍 늘었다. 직장인 강 모 38 씨는 용인...,https://n.news.naver.com/mnews/article/050/0000061385?sid=101,2022-07-09 06:02:00,고물가 쇼크 샤넬 대신 적금 오픈런해요 플렉스 끝 스퀴즈 시작
861,상표별로는 알뜰주유소 평균 가격이 당 2080.9원으로 가장 저렴했고 에너지 주유소가 당 2125.4원으로 가장 비쌌다. 휘발유와 함께 8주 연속 상승했던 경유 역시 이번주엔 전주 대비 7.8원 떨어져 당 2150....,https://n.news.naver.com/mnews/article/366/0000826392?sid=101,2022-07-09 06:01:00,유류세 추가 인하에 기름값 9주 만에 하락 전환
862,휘발유 기준 알뜰주유소 의 평균가격이 2080.9원 로 가장 낮았고 에너지 주유소가 가장 높은 2125.4원 을 기록했다. 경유 기준 알뜰주유소 의 평균가격이 2126.4원 로 가장 낮았고 칼텍스 주유소가 가장...,http://www.energydaily.co.kr/news/articleView.html?idxno=129184,2022-07-08 18:10:00,유류세 추가 인하 영향 휘발유 가격 8주 연속 상승세 멈췄다
863,상표별 휘발유 가격은 에너지가 리터당 2125.4원으로 가장 비쌌고 알뜰주유소 가 2116.3원으로 가장 쌌다. 8일 전국 휘발유 평균 가격은 2102.49원으로 전날보다 6.47원 내렸다. 7월 첫째 주 평균 국제유가 두바이유...,https://www.businesspost.co.kr/BP?command=article_view&num=286403,2022-07-08 17:44:00,주유소 휘발유 가격 9주 만에 내려 평균 2116.8원 서울이 가장 비싸
864,현대카드가 소비자들이 더 알뜰 하게 모빌리티 라이프를 즐길 수 있도록 현대자동차 제네시스 기아와... 지난 3월에는 주유소 이용이 잦은 트럭 버스 등 상용차 고객의 특성에 맞춰 주유 시 리터당 40 85 블루멤버스...,https://n.news.naver.com/mnews/article/009/0004988981?sid=101,2022-07-08 17:29:00,현대카드가 만들면 다르네 자동차 특화 200만장 돌파
865,공급가와 알뜰 ·직영 주유소 의 가격은 유류세 인하율대로 내렸지만 일반 자영 주유소 는 인하율 적용을 강제할 수 없다. 1 2주 정도면 기존 재고가 소진 돼 그때부터 유류세 인하 효과가 나타날 것으로 전망된다 고...,http://www.mdilbo.com/detail/DDAuq0/673417,2022-07-08 16:38:00,일주일째 내린 기름값···유류세 인하 효과 지속되나
866,대표적인 사례가 정부의 알뜰주유소 도입이다. 정부는 지난 2011년 12월 국내 유가 안정화를 위해 알뜰주유소 를 시행했다. 농협과 석유공사가 정유사로부터 대량으로 유류를 구입해 일반 주유소보다 저렴하게 기름을...,https://biz.newdaily.co.kr/site/data/html/2022/07/08/2022070800132.html,2022-07-08 16:28:00,주유소 폐업 속출 업계 정부 시장개입 실패
867,3일 서울 시내의 한 알뜰 주유소 에서 시민들이 차량에 주유하는 모습. 사진 연합뉴스 8일 한국석유공사 유가정보서비스 오피넷에 따르면 지난달 말까지 8주 연속 상승세를 이어오던 국내 주유소의 휘발유·경유 평균...,https://n.news.naver.com/mnews/article/018/0005262671?sid=101,2022-07-08 14:23:00,휘발유·경유값 상승세 꺾이나 소비자 체감 효과는 아직
868,뉴데일리 김동식 기자 충북 청주시가 상당구 문의면 문의청남대 인근 알뜰주유소 내에 수소충전소를 구축했다고 8일 밝혔다. 총사업비 30억 원이 투입된 이곳 수소충전소는 오창 청주 내수 도원 강서 가로수에 이어...,https://cc.newdaily.co.kr/site/data/html/2022/07/08/2022070800095.html,2022-07-08 13:48:00,청주시 4호 문의수소충전소 준공 청남대 인근
869,알뜰 ·직영 주유소 가 아닌 전국 주유소 의 80 를 차지하는 자영 주유소 들이 기존에 공급받은 재고를 모두 소진한 뒤 가격을 내리려 한다는 것이다. 이에 따라 산업통상자원부는 기획재정부·공정거래위원회 등 관계...,https://www.asiatime.co.kr/article/20220708500061,2022-07-08 11:28:00,유류세 인하에도 꿈쩍 않는 주유소 가격 고작 1.85 하락
870,8일 조선비즈가 한국석유공사 유가정보서비스 오피넷에 공개된 전국 1만900여개 주유소 알뜰주유소 포함 의 휘발유·경유 판매 가격을 분석한 결과 이같이 나타났다. 정부는 지난 1일부터 유류세 인하폭을 30 에서 37...,https://n.news.naver.com/mnews/article/366/0000826232?sid=101,2022-07-08 10:44:00,유류세 추가 인하에도 기름값 안 내린 주유소 · 순으로 많아
871,상표별로는 알뜰주유소 가 리터당 57원 이상 인하한 주유소가 89.84 로 가장 많았으며 정유사 중에서는 이 가장 인하한 주유소가 적은 것으로 나타났다. 고속도로 알뜰주유소 는 87.23 가 농협 알뜰주유소 는 37.33...,http://www.todayenergy.kr/news/articleView.html?idxno=250114,2022-07-08 10:28:00,유류세 7 추가 인하에도 꿈쩍않는 주유소
872,여기에 한국석유공사가 밝힌 알뜰주유소 는 전체 1268곳이다. 업계의 한 관계자는 정유사나 석유공사가 직영주유소와 알뜰주유소 를 통해 추가 유류세 인하 조치를 즉각 적용한 석유제품을 공급하더라도 전체 시장...,https://n.news.naver.com/mnews/article/079/0003662098?sid=101,2022-07-08 06:02:00,비싼 기름값 누구 탓 속 터지는 소비자 정유사· 주유소 도 억울
873,대전 알뜰주유소 비중 6.5 특·광역시 중 두번째로 낮아 자영주유소 재고 소진 후 인하 대전일보 튀김소보로 성심당 작년 매출 628억원 비결 들어보니 코로나19에도 사상 최대 실적 단일 베이커리 브랜드 처음...,https://cc.newdaily.co.kr/site/data/html/2022/07/08/2022070800007.html,2022-07-08 05:52:00,충청브리핑 이준석 당원권 6개월 초유의 중징계 내분 격화
874,대전 알뜰주유소 비중 6.5 특·광역시 중 두번째로 낮아 자영주유소 재고 소진 후 인하 충청투데이 이달 부터 유류세 인하폭이 확대됐지만 시민들의 체감 효과는 여전히 미미하다는 지적이다.특히 대전지역은 전국...,https://www.cctoday.co.kr/news/articleView.html?idxno=2164717,2022-07-07 20:22:00,기름값 내리긴 했나 직영· 알뜰 주유소 만 즉시 인하
875,50대 직장인 씨는 지난번에 유류세 인하했을 때는 160원씩 내리고 해서 정유사 직영이나 알뜰주유소 를 찾아가서 주유했었다 며 근데 지금은 기름값이 올라도 너무 오르다 보니 유류세를 인하해도 티도 안 나 운전하기...,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=668801,2022-07-07 17:10:00,내리긴 했나 ... 유류세 추가 인하에도 시민 반응 미지근
876,국내 정유 4사 직영 주유소와 알뜰주유소 판매 가격은 유류세 인하분을 즉시 반영하지만 일반 주유소까지 가격이 반영되려면 다소 시일이 걸린다. 일반주유소는 기존 재고를 소진한 뒤 순차적으로 인하분을...,http://www.joongdo.co.kr/web/view.php?key=20220707010002024,2022-07-07 16:54:00,대전·세종·충남 기름값 6일 연속 하락세... 국제유가 하락 유류세 인하폭 ...
877,전문가 핀셋지원 등 보다 정교한 정책 필요 아주경제 안선영 기자 728 . 3일 오후 서울 시내의 한 알뜰 주유소 에서 시민들이 차량에 주유하는 모습 사진 연합뉴스 물가 안정화를 이유로 유류세 인하 폭을 50...,https://www.ajunews.com/view/20220707151955674,2022-07-07 16:02:00,유류세 50 인하 군불때기 체감 효과 없는데 세수감소 15조 각오해야
878,이는 국내 정유 4사가 직영 주유소와 알뜰주유소 가 주유소 판매 가격에 유류세 인하분을 즉시 반영했지만 전체 1만1000여개 주유소의 80 가 넘는 자영주유소는 아직 반영하지 않았기 때문인 것으로 추정된다....,https://n.news.naver.com/mnews/article/417/0000830110?sid=101,2022-07-07 13:40:00,기름값 내린 거 맞나요 유류세 37 인하에도 체감은 미미
879,휘발유 가격이 가장 싼 주유소는 충북 음성군에 위치한 알뜰주유소 상표의 상평주유소가 리터당 1950원에 판매해 가장 저렴했다. 경유는 리터당 2035원으로 판매하는 부산 해운대구에 위치한 현대오일뱅크 상표의...,https://www.jejutwn.com/news/article.html?no=138934,2022-07-07 11:16:00,휘발유·경유 가격비교 2022년 7월 7일 기름값 가장 싼 주유소 는
880,갈 때 마다 그 알뜰주유소 는 차량 행렬이 줄을 잇고 있었다. 주변 사람들이 이렇게 사는구나 새삼 느끼곤 했다. 심난할 때면 간간이 찾아가는 전통시장에서 느끼는 그런 심정이랄까. 서울에서 한때 유가가 가장 비싼...,https://www.goodnews1.com/news/articleView.html?idxno=410256,2022-07-07 10:46:00,송기원 칼럼 값싼 주유소 를 찾는 심정
881,직영· 알뜰주유소 는 물론 민영주유소에도 유류세 인하 물량이 풀리고 있어 당분간 하락세를 이어 갈 것으로 전망된다. 최근 가격이 워낙 큰 폭으로 상승해 당 2000원이 넘는 경유값이 유지되고 있는 터라 소비자의...,https://n.news.naver.com/mnews/article/081/0003285277?sid=101,2022-07-07 05:07:00,무관세 품목 시중에 식용유·밀가루값 잡히나
882,사진은 6일 서구 한 알뜰주유소 로 기름을 넣기 위해 방문한 차들로 붐비고 있다.연일 치솟고 있는 기름값을 잡기 위해 정부가 지난 1일 유류세 인하 법정 최대 한도인 37 를 시행했으나 인하 5일 만에 광주지역...,http://www.kjdaily.com/article.php?aid=1657104622578748004,2022-07-06 19:58:00,유류세 최대 인하에도 기름값 상승 백약이 무효
883,월 합산 3만원까지 할인되며 할인 대상 주유소 는 신한 딥 오일 카드와 마찬가지로 4개 정유사 칼텍스... 교통비 절감혜택에 특화된 알뜰 교통카드 는 올해부터 카드사 추가 할인 혜택을 포함해 전국 대중교통비를...,http://www.newsprime.co.kr/news/article.html?no=572735,2022-07-06 15:52:00,고유가 시대 주유비·대중교통 할인 카드 뜬다
884,이후에는 추가로 인하될 것 이라며 조속한 가격 인하를 위해 주유소 협회 등과 지속해서 계도해나갈 계획 이라고 말했다. 주유 지난 1일 서울 영등포구의 한 알뜰주유소 에 주유를 하기 위해 차들이 줄지어 서있다. 사진,https://www.ekn.kr/web/view.php?key=20220706010000962,2022-07-06 15:40:00,유류세 인하 후 담합 여부 점검 정유사· 주유소 시장점검단 본격 가동
885,기름값이 저렴한 알뜰주유소 도 주유소 업계를 어렵게 하는 요인으로 꼽힌다. 지난 2011년 12월 국내 유가 안정화를 위한 정부가 도입한 알뜰주유소 는 농협과 석유공사가 정유사로부터 대량으로 유류를 구입해 일반...,https://n.news.naver.com/mnews/article/277/0005113964?sid=101,2022-07-06 15:39:00,치솟는 기름값에 출혈경쟁 비싼 철거비 부담에 유령 주유소 까지 종합
886,직영주유소나 알뜰주유소 는 1일부터 유류세 인하 폭을 즉각 반영했지만 자영주유소는 약 2주일이 소요될 것이라는 업계 관계자의 설명이다. 이러한 유가 인하 효과의 증발 에도 소비자들은 정유사에 의심의 눈초리를...,http://www.smartfn.co.kr/view.php?ud=202207041100398959ab334feeb3_46,2022-07-06 15:10:00,고유가 현상 지속에 정유업계 불똥 ...유류세 인하 후 담합 점검
887,세종 지난 3일 서울 시내의 한 알뜰 주유소 에 차량이 주유를 위해 줄을 서있는 모습. 연합 정유사·주유소 시장점검단 구성 서울 고가 판매 주유소 담합 여부 등 점검 금 주 서울·경기 주유소 10곳 점검 용혜인 휘발유...,https://www.viva100.com/main/view.php?key=20220706010001321,2022-07-06 14:22:00,유류세 최대폭 인하에도 소비자 체감안돼 단속 나선 정부
888,휘발유 가격이 가장 싼 주유소는 충북 음성군에 위치한 알뜰주유소 상표의 상평주유소가 리터당 1950원에 판매해 가장 저렴했다. 경유는 리터당 2045원으로 판매하는 전북 고창군에 위치한 에너지 상표의 유 ...,https://www.jejutwn.com/news/article.html?no=138814,2022-07-06 11:28:00,휘발유·경유 가격비교 2022년 7월 6일 기름값 가장 싼 주유소 는
889,6일 서울 서초구 만남의광장휴게소 알뜰주유소 에서 기름을 넣으려는 차량들이 길게 줄지어 있다. 이달부터 유류세 인하폭이 30 에서 37 로 확대됐지만 기름값 하락이 미미해 소비자들이 체감하지 못하고 있다....,https://n.news.naver.com/mnews/article/277/0005113679?sid=101,2022-07-06 10:20:00,포토 북적이는 알뜰주유소
890,6일 서울 서초구 만남의광장휴게소 알뜰주유소 에서 시민들이 차량에 기름을 넣고 있다. 이달부터 유류세 인하폭이 30 에서 37 로 확대됐지만 기름값 하락이 미미해 소비자들이 체감하지 못하고 있다....,https://n.news.naver.com/mnews/article/277/0005113675?sid=101,2022-07-06 10:17:00,포토 기름값 비싸네
891,6일 서울 서초구 만남의광장휴게소 알뜰주유소 에서 기름을 넣으려는 차량들이 길게 줄지어 있다. 이달부터 유류세 인하폭이 30 에서 37 로 확대됐지만 기름값 하락이 미미해 소비자들이 체감하지 못하고 있다....,https://n.news.naver.com/mnews/article/277/0005113661?sid=101,2022-07-06 10:07:00,포토 알뜰주유소 차량 행렬
892,6일 서울 서초구 만남의광장휴게소 알뜰주유소 에서 기름을 넣으려는 차량들이 길게 줄지어 있다. 이달부터 유류세 인하폭이 30 에서 37 로 확대됐지만 기름값 하락이 미미해 소비자들이 체감하지 못하고 있다....,https://n.news.naver.com/mnews/article/277/0005113642?sid=101,2022-07-06 09:53:00,포토 고유가 시대 알뜰주유소 로 몰리는 차량들
893,6일 서울 서초구 만남의광장휴게소 알뜰주유소 에서 기름을 넣으려는 차량들이 길게 줄지어 있다. 이달부터 유류세 인하폭이 30 에서 37 로 확대됐지만 기름값 하락이 미미해 소비자들이 체감하지 못하고 있다....,https://n.news.naver.com/mnews/article/277/0005113643?sid=101,2022-07-06 09:53:00,포토 붐비는 알뜰주유소
894,정유사 직영 또는 알뜰주유소 에 들어가려는 차량들이 장사진을 이루고 있다 라며 기름 넣으러 원정을 해야 하나 생각이 들 정도다. 이게 난리가 아니고 무엇이냐 라며 강한 불만을 터트렸다. 특히...,https://n.news.naver.com/mnews/article/421/0006199668?sid=102,2022-07-06 06:00:00,유류세 추가 인하에도 눈금은 제자리 소비자들 정말 내리긴 했나
895,이로 인해 지난 1일부터 유류세 추가 인하가 적용돼 휘발유와 경유가격을 리터당 2000원대 초반에 판매하고 있는 일부 알뜰주유소 에서는 기름을 넣기 위한 차량들이 줄을 서는 풍경마저 펼쳐졌다. 축산물은 10.3...,https://n.news.naver.com/mnews/article/079/0003661206?sid=101,2022-07-06 05:47:00,역대급 고물가에 서민가계 헉헉 정부정책 약발은
896,5일 오후 울산 중구의 한 알뜰주유소 를 찾은 직장인 임모씨 35 는 휘발윳값을 확인한 뒤 한숨을 내쉬었다. 임씨는 주유소 사장님께 유류세 인하가 적용된 게 맞는지 물어봤더니 맞다 고 한다 며 유류세를...,https://n.news.naver.com/mnews/article/421/0006199111?sid=102,2022-07-05 16:44:00,인하된 거 맞나요 유류세 큰폭 인하에도 시민 유가 부담 여전
897,류성걸 물가특위 위원장은 이날 정유사와 주유소 에 유류세 추가인하분이 즉각 반영될 수 있도록 요구했다 며 정유사는 2 3일간 비상운송계획을 실시해 공급물량에 차질이 없도록 주유소 는 알뜰 ·직영 주유소 중심으로...,https://n.news.naver.com/mnews/article/003/0011286992?sid=102,2022-07-05 16:28:00,정치권 경제위기 속 인하 카드 로 민심 잡기 총력
898,고물가 고통 자차 출퇴근족 허덕 한달 주유비 50만원 감당안돼 바이퓨얼 하거나 카풀앱 이용 2039원 알뜰주유소 엔 긴 줄 한 달 주유비가 50만 원 넘게 들어 가솔린차를 액화석유가스 차로...,https://n.news.naver.com/mnews/article/021/0002520751?sid=102,2022-07-05 11:41:00,기름값 무서워 로 개조
899,경유는 리터당 2045원으로 판매하는 전북 고창군에 위치한 상표의 알뜰 대성농협 주유소 대산지소가 가장 저렴했다. 5일 전국평균 휘발유 가격은 리터당 2118.24원으로 최고가와 최저가의 차이는 1000원...,https://www.jejutwn.com/news/article.html?no=138682,2022-07-05 10:48:00,휘발유·경유 가격비교 2022년 7월 5일 기름값 가장 싼 주유소
900,또 국제유가 급등으로 경유와 휘발유 가격이 크게 오른 가운데 농협은 전국 667개 농협 알뜰주유소 에서 연중 상시적으로 유류를 저렴하게 공급 830억원 규모 한다는 계획이다. 농업인 경영안정을 위해서는 다양한...,http://www.newscj.com/article/20220705580090,2022-07-05 06:56:00,따뜻한 나눔 행복한 동행 농협중앙회 국민과 함께하는 따뜻한 동행 상생...
901,사진은 1일 경기 성남시의 한 알뜰주유소 . 2022.07.01 . 당시 전국 휘발유 평균 판매가격은 리터당 1687.9원을 기록했는데 시행 첫주에는 29원 떨어졌다. 그러나 한달 만에 휘발유 가격은 리터당 1688원을...,http://www.newspim.com/news/view/20220704000837,2022-07-05 06:00:00,유류세 37 인하 영끌 세수감소 대비 체감효과 찔끔
902,국회 내 여당 이라며 민주당을 향해 조건 달지 말고 하루속히 국회 원 구성 협상 타결에 나서주시라. 알뜰주유소 유가 환급금 제도 등 과거를 교훈 삼아 비상한 대응책을 시급히 강구해야 하는 비상한 시기 라고 강조했다.,https://n.news.naver.com/mnews/article/123/0002279703?sid=100,2022-07-04 12:15:00,권성동 민주당 검수완박 면죄부 안돼... 원 구성 원칙대로
903,사진은 1일 경기 성남시의 한 알뜰주유소 . 2022.07.01 . 고물가를 잡기 위해 정부가 추가로 나설 방법은 이제 국민과 기업에 호소하는 일이다. 일례로 대중교통 이용을 확대해 유류 소비를 줄이거나 기업의...,http://www.newspim.com/news/view/20220704000343,2022-07-04 11:45:00,6 대 소비자물가 초읽기...물가대책 속수무책
904,2원 ↓ 유류세 인하됐는데 가격 변동 없고 반대로 가격 올린 주유소 소비자 유류세 체감하기까지 최소 2주 이상 걸릴 전망 이달 3일 서울 시내 한 알뜰 주유소 에서 시민들이 차량에 주유하고 있는 모습. 사진...,https://www.asiatime.co.kr/article/20220704500073,2022-07-04 10:56:00,경유·휘발유값 인하 찔끔 올린 곳도 대체 왜
905,법안들이 제출돼 있다 며 더불어민주당에 조건을 달지 말고 하루속히 국회 원구성 협상 타결에 나서달라. 알뜰주유소 유가 환급금 제도 등 과거를 교훈삼아 비상한 대응책을 시급히 강구해야하는 비상한 시기 라고 했다.,https://n.news.naver.com/mnews/article/421/0006195088?sid=100,2022-07-04 10:17:00,성일종 민노총 집회 억대 연봉 귀족노조의 의미 없는 거리투쟁
906,알뜰주유소 유가 환급금 제도 등 과거를 교훈 삼아 비상한 대응책을 시급히 강구해야 하는 비상한 시기 라며 야당의 협조를 촉구했다. . . 본 기사는 인포맥스 금융정보 단말기에서 09시 40분에 서비스된...,http://news.einfomax.co.kr/news/articleView.html?idxno=4221930,2022-07-04 09:46:00,유류세 인하 체감 안 돼 주유소 카드수수료 조정을
907,이렇게 되면 다소 기름값은 진정될 기미가 있어 보이고 그리고 사실 옆의 주유소가 직영주유소건 알뜰주유소 라면 안 가요. 소비자 거기만 가거든요. 다른 비싼 곳은 안 찾아가기 때문에 서로 가격을 내리는 모습이...,https://n.news.naver.com/mnews/article/052/0001759473?sid=101,2022-07-04 07:09:00,굿모닝경제 레미콘 운송비 협상 타결...하반기 수출도 비상
908,3일 울산 중구의 한 알뜰주유소 에서 시민이 차량에 기름을 넣고 있다. 김경우기자 . . 정부가 지난 1일부터 유류세 인하폭을 30 에서 37 로 확대했지만 여전히 비싼 기름값에 울산시민들의 불만이 큰 것으로...,http://www.ksilbo.co.kr/news/articleView.html?idxno=940129,2022-07-04 00:12:00,유류세 내렸다는데 기름값은 대체 언제 내려요
909,알뜰주유소 의 인하 폭도 제각각이었다 고속도로 알뜰주유소 는 대부분 96.8 이 당 57원 이상을 인하했지만 농협 알뜰주유소 는 55.2 만 57원 이상 인하했다. 정유사 4사 중 에쓰오일은 5.38 만 57원 이상 인하했다....,https://n.news.naver.com/mnews/article/025/0003206995?sid=101,2022-07-04 00:03:00,유류세 30 37 내려도 기름값 1원도 안 내린 주유소 66
910,상표별로는 알뜰주유소 와 자가상표주유소가 저렴했던 반면 칼텍스 상표 주유소가 높았다. 알뜰주유소 의 휘발유 평균 판매가격은 리터당 2 118.4원으로 가장 낮았지만 칼텍스 상표 주유소는 2 146.2원으로...,http://www.todayenergy.kr/news/articleView.html?idxno=249913,2022-07-03 22:20:00,주유소 기름값 8주 연속 상승 휘발유 21.9원 경유 31.1원
911,사진은 3일 오후 서울 시내의 한 알뜰 주유소 에서 시민들이 차량에 주유하는 모습. 2022.7.3 연합뉴스 글쎄요 아직은 체감이 안되네요. 유류세 인하 폭이 37 로 확대된 지난 1일 이후 경기도 주유소 휘발유·경유...,http://www.kyeongin.com/main/view.php?key=20220703010000275,2022-07-03 20:18:00,기름값 소폭 내렸지만 체감이 안된다
912,7월 유류세 추가 인하 조치 이후 휘발유 21원·경유 가격 13원 하락 정유업계 1 5월 수출액 242억 제품단가 등 상승 2021년보다 2배 3일 서울 시내의 한 알뜰 주유소 에서 시민들이 차량에 주유하는 모습....,https://n.news.naver.com/mnews/article/022/0003711336?sid=101,2022-07-03 19:56:00,유류세 추가 인하 조치 통했나 휘발유값 상승세 한풀 꺾여
913,실제로 광주지역 휘발유 판매 가격을 분석해본 결과 알뜰주유소 의 경우 유류세 인하 확대 전인 지난달 30일 기준 휘발유가 당 2천124원이었으나 인하 확대 당일인 지난 1일 2천74원 2일 2천70원으로 54원 가량...,http://www.kjdaily.com/article.php?aid=1656844232578415004,2022-07-03 19:50:00,유류세 인하폭 확대에 휘발유 18원·경유 9원↓
914,이에 따라 상당수 직영주유소와 알뜰주유소 는 2100원선 밑으로 가격이 형성됐다. 자영주유소들도 유류세 인하 조치가 적용된 가격이 차츰 반영될 예정이다. 그러나 그동안 유류 가격이 워낙 급등한 탓에 체감 효과는...,https://www.ccdailynews.com/news/articleView.html?idxno=2139740,2022-07-03 18:24:00,유류세 추가 인하 효과 찔끔
915,국내 정유 4사가 이날부터 주유소 공급가에 유류세 추가 인하분을 반영했고 정유사 직영 주유소 알뜰주유소 는 주유소 판매 가격에 즉시 반영했다. 하지만 광주지역의 경우 대부분이 자영주유소로 유류세 추가...,http://www.namdonews.com/news/articleView.html?idxno=686846,2022-07-03 16:48:00,뉴스분석 당 57원 내린다더니 광주 기름값 찔끔 인하
916,알뜰주유소 의 인하 폭도 제각각이었다 고속도로 알뜰주유소 는 대부분 96.8 이 당 57원 이상을 인하했지만 농협 알뜰주유소 는 55.2 만 57원 이상 인하했다. 정유사 4사 중 에쓰오일은 5.38 만 57원 이상 인하했다....,https://n.news.naver.com/mnews/article/025/0003206915?sid=101,2022-07-03 16:46:00,유류세 인하폭 30 37 로 늘렸는데 주유소 기름값 꿈쩍 않는 이유는
917,상표별로는 칼텍스 휘발유가 당 2146.2원으로 가장 비쌌고 알뜰주유소 는 2118.4원으로 가장 저렴했다. 특히 국내유가 경우 이달부터 정부가 유류세 인하폭을 20 에서 30 로 확대했음에도 상승세를 보이고 있는데...,http://www.sisafocus.co.kr/news/articleView.html?idxno=279747,2022-07-03 16:22:00,휘발유·경유 가격 8주 연속 상승세 유류세 인하폭은 확대
918,반영될 때까지는 약 1 2주가량의 시차가 발생하는 만큼 다음주 국내 휘발유·경유 가격은 내림세를 보일 것으로 예상된다. 사진은 3일 오후 서울 시내의 한 알뜰 주유소 에서 시민들이 차량에 주유하는 모습. 2022.7.3,https://n.news.naver.com/mnews/article/001/0013285410?sid=101,2022-07-03 14:42:00,휘발유·경유 가격 8주 연속 상승 유류세 인하폭 확대에 하락 전망
919,반영될 때까지는 약 1 2주가량의 시차가 발생하는 만큼 다음주 국내 휘발유·경유 가격은 내림세를 보일 것으로 예상된다. 사진은 3일 오후 서울 시내의 한 알뜰 주유소 에서 시민들이 차량에 주유하는 모습. 2022.7.3,https://n.news.naver.com/mnews/article/001/0013285409?sid=101,2022-07-03 14:42:00,차량으로 붐비는 알뜰주유소
920,반영될 때까지는 약 1 2주가량의 시차가 발생하는 만큼 다음주 국내 휘발유·경유 가격은 내림세를 보일 것으로 예상된다. 사진은 3일 오후 서울 시내의 한 알뜰 주유소 에서 시민들이 차량에 주유하는 모습. 2022.7.3,https://n.news.naver.com/mnews/article/001/0013285411?sid=101,2022-07-03 14:42:00,휘발유·경유 가격 8주 연속 상승 유류세 인하폭 확대에 하락 전망
